Genus	Basepaws_WGS1	Basepaws_WGS2	Bristle1	Kean5	Kean6a	Kean6b	Nebula_lcWGS	Ombre5	Ombre6	PetQCheck1	PetQCheck2	PetQCheck3	PetQCheck4	Psomagen1a	Psomagen1b	Psomagen2	Psomagen3	Psomagen4	SequencingDotCom_WGS	thryve2	thryve3a	thryve3b	thryve4	uBiome_Fecal2013	uBiome_Fecal2014	uBiome_Fecal2019	uBiome_Oral2014	uBiome_Oral2019	Veritas_WGS
Hydrogenophilus	33	4783	0	0	0	10	2	0	2	0	0	0	0	0	15	14	0	18	0	0	0	0	0	0	0	0	0	0	2
Staphylococcus	2710091	66302	189	149	1321	260431	1271	6	15	31	21	45	91	71	254357	199370	186992	186812	5573	12	12	12	91	1165	6	33	1	328	4072
Macrococcus	468	1952	5	0	0	35	10	0	0	0	0	0	0	0	37	26	37	84	303	0	0	0	0	0	0	0	0	0	15
Auricoccus	118	1422	3	0	0	24	3	0	0	0	0	0	0	0	4	6	9	31	110	0	0	0	0	0	0	0	0	0	0
Jeotgalicoccus	87	577	3	0	1	13	2	0	0	0	0	0	0	0	5	6	9	36	34	0	0	0	0	0	0	0	0	0	6
Salinicoccus	68	497	0	0	0	213	0	0	0	0	0	0	0	0	182	234	151	73	19	0	0	0	0	0	0	0	0	0	1
Bacillus	29412	143336	273	1590	10751	4247	236	29	24	336	211	197	201	1416	4058	4938	5304	5737	7289	9	32	49	80	339	33	293	31	2424	1379
Virgibacillus	1731	9496	7	0	1	266	10	0	0	0	0	0	0	0	358	360	305	378	423	0	0	0	0	0	0	0	0	1	31
Lysinibacillus	1697	7114	29	0	4	240	18	0	0	0	0	0	0	0	297	256	245	186	601	0	0	0	0	0	0	0	3	131	45
Oceanobacillus	931	3838	3	0	0	67	10	0	0	0	0	0	0	0	48	57	60	148	239	0	0	0	0	0	0	0	0	0	18
Geobacillus	601	12102	20	1	8	215	22	0	0	0	0	27	47	1	172	239	369	714	228	0	0	0	0	0	0	0	0	0	57
Anoxybacillus	515	4814	9	80	817	31	0	29	26	0	1	0	0	48	49	40	38	71	112	11	28	39	30	154	10	12	4	3	41
Fictibacillus	456	2519	6	0	0	23	0	0	0	0	0	0	0	0	24	28	52	39	75	0	0	0	0	0	0	0	0	0	4
Halobacillus	350	1652	10	0	0	32	5	0	0	0	0	0	0	0	33	43	39	54	179	0	0	0	0	0	0	0	0	0	4
Psychrobacillus	330	735	7	0	0	7	2	0	0	0	0	0	0	0	4	15	19	29	287	1	0	0	0	0	0	0	0	0	6
Parageobacillus	301	1818	1	0	0	44	10	0	0	0	0	0	0	0	48	50	61	48	59	0	0	0	0	0	0	0	0	0	9
Gracilibacillus	238	898	2	0	0	50	2	0	0	0	0	0	0	0	23	28	61	61	105	0	0	0	0	0	0	0	0	0	3
Salicibibacter	198	881	11	0	0	37	11	0	0	0	0	0	0	0	22	39	55	197	17	0	0	0	0	0	0	0	0	0	3
Paraliobacillus	177	738	4	0	0	22	3	0	0	0	0	0	0	0	15	14	13	72	107	0	0	0	0	0	0	0	0	0	2
Pontibacillus	164	1645	5	0	0	31	3	0	0	0	0	0	0	0	29	15	30	26	50	0	0	0	0	0	0	0	0	0	1
Pradoshia	138	620	5	0	0	25	3	0	0	0	0	0	0	1	29	10	10	38	47	0	0	0	0	0	0	0	0	0	7
Lentibacillus	129	345	1	0	0	37	0	0	0	0	0	0	0	0	10	8	21	23	3	0	0	0	0	0	0	0	0	0	4
Amphibacillus	129	500	2	0	0	20	9	0	0	0	0	0	0	0	2	8	7	11	76	0	0	0	0	0	0	0	0	0	0
Terribacillus	107	963	3	0	0	21	0	0	0	1	0	4	0	0	15	16	23	61	25	0	0	0	0	0	0	0	0	0	3
Aeribacillus	88	325	3	0	0	34	0	0	0	0	0	0	0	0	19	24	33	31	13	0	0	0	0	0	0	0	0	0	7
Salimicrobium	67	462	3	0	1	30	5	0	0	0	0	0	0	0	12	22	40	42	56	0	0	0	0	0	0	0	0	0	3
Paenibacillus	11419	365297	58	331	2435	10017	65	5	5	0	36	13	1	99	8091	8956	14595	18513	1686	375	7	730	347	554	6	442	0	462	454
Cohnella	2471	5789	10	1	2	135	5	0	0	0	0	0	0	0	103	134	322	289	403	0	0	0	0	0	0	0	0	0	376
Brevibacillus	1841	12342	13	1	2	404	4	0	0	0	0	0	0	0	224	275	467	497	292	0	0	0	0	0	0	0	0	0	70
Saccharibacillus	249	3452	0	0	0	90	0	0	0	0	0	0	0	0	85	83	171	144	61	0	0	0	0	0	0	0	0	0	41
Aneurinibacillus	152	1550	4	2	56	366	3	0	0	0	0	0	0	1	431	460	396	232	100	0	0	1	1	1	0	0	0	0	11
Thermobacillus	73	1666	1	0	0	121	0	0	0	0	0	0	0	0	127	133	287	146	1	0	0	0	0	0	0	0	0	0	2
Planococcus	919	8354	12	0	2	404	10	0	0	0	1	0	0	0	303	321	362	474	373	0	0	0	0	0	0	0	0	0	27
Sporosarcina	792	6896	18	0	0	138	6	0	0	0	0	0	0	0	165	143	216	289	350	0	0	0	0	0	0	0	0	0	28
Solibacillus	443	2384	4	0	0	38	4	0	0	0	0	0	0	0	14	29	43	43	155	0	0	0	0	0	0	0	0	0	7
Kurthia	319	1978	5	0	0	173	4	0	0	0	0	0	0	0	231	178	91	57	226	0	0	0	0	0	0	0	0	0	1
Paenisporosarcina	306	1901	4	0	0	18	4	0	0	0	0	0	0	0	7	6	16	17	44	0	0	0	0	0	0	0	1	3	2
Jeotgalibacillus	207	890	3	0	0	35	4	0	0	0	0	0	0	0	28	18	32	63	30	0	0	0	0	0	0	0	0	0	0
Rummeliibacillus	200	745	1	0	0	9	1	0	0	0	0	0	0	0	14	17	19	21	123	0	0	0	0	0	0	0	0	0	4
Ureibacillus	149	930	1	0	0	4	0	0	0	0	0	0	0	1	4	4	11	3	112	0	0	0	0	0	0	0	0	0	6
Listeria	2967	11787	53	0	6	146	26	0	0	0	0	0	0	0	255	326	303	433	1295	0	0	0	0	0	0	0	0	7	28
Brochothrix	224	1792	7	0	0	4	9	0	0	0	0	0	0	0	9	12	6	8	178	0	0	0	0	0	0	0	0	0	3
Gemella	839	53570	8814	1	4	44	3714	0	0	0	0	0	0	0	112	69	104	113	196892	0	0	0	0	0	0	0	0	0	229
Exiguobacterium	458	4656	16	1	7	225	0	0	0	0	0	0	0	0	242	307	262	455	258	0	0	0	0	0	1	0	0	0	15
Tumebacillus	131	1567	1	0	0	185	5	0	0	0	0	0	0	0	132	133	281	328	26	0	0	0	0	0	0	0	0	0	2
Alicyclobacillus	86	2599	0	0	1	116	0	0	0	0	0	0	0	1	86	87	228	175	69	0	0	0	0	0	0	0	0	0	5
Kyrpidia	77	1432	0	87	674	37	0	0	0	26	0	0	0	3	35	50	70	71	8	0	0	0	0	1	1	0	0	0	4
Novibacillus	104	198	2	5	65	35	0	0	0	13	1	5	46	3	46	38	56	41	10	0	0	0	0	0	0	0	0	2	0
Laceyella	58	865	0	16	127	21	0	7	2	5	2	7	0	15	28	32	94	63	22	0	2	5	3	2	0	6	0	1	19
Thermoactinomyces	53	1262	2	0	0	31	0	0	0	0	0	0	0	0	20	25	63	47	26	0	0	0	0	0	0	0	0	0	2
Staphylospora	39	567	2	1	12	75	0	0	0	0	0	0	0	1	99	93	88	126	3	0	0	0	0	0	0	0	0	0	32
Sporolactobacillus	85	571	0	0	0	41	1	0	0	0	0	0	0	0	13	28	43	156	29	0	0	0	0	0	0	0	0	1	1
Lactobacillus	9838	67197	334	195	819	2324	189	33	28	48	54	47	33	77	2177	2544	2512	2852	9035	27	52	51	8	723	198	238	12	2333	696
Pediococcus	601	3490	18	1	7	107	12	0	0	0	0	9	15	5	55	47	104	378	422	0	0	0	0	0	0	0	0	8	9
Streptococcus	7721	265136	200577	1517	23009	3431	176434	860	20	32	22	123	45	303	2390	2423	3594	9938	5827961	676	0	270	627	1045	144	76	7623	94979	1786
Lactococcus	1748	7468	70	43	150	414	31	0	0	6	1	1	1	1	426	339	423	397	1186	0	0	0	0	0	0	0	3	0	79
Enterococcus	5390	40267	195	47	173	1661	89	0	0	7	12	3	18	2	1655	1731	2011	2265	5347	0	0	0	0	7	0	0	16	71	151
Vagococcus	494	2806	51	0	0	15	19	0	0	0	0	0	0	0	51	41	43	59	1313	0	0	0	0	1	0	0	1	43	20
Tetragenococcus	408	2809	8	0	10	26	8	3	0	0	0	0	0	2	29	34	73	79	367	3	12	3	0	3	1	5	0	49	12
Melissococcus	333	773	11	0	0	1	2	0	0	0	0	0	0	0	4	4	5	18	202	0	0	0	0	0	0	0	0	0	18
Weissella	959	4202	28	5	31	429	10	0	0	2	9	1	1	24	464	453	364	178	511	0	0	0	0	29	3	11	2	63	17
Leuconostoc	893	7026	18	0	664	97	15	0	1	0	0	0	0	0	63	80	60	145	524	0	0	0	0	16	2	0	0	4	15
Oenococcus	297	1974	4	15	29	86	5	0	0	0	5	0	0	0	70	235	126	307	97	0	7	0	0	12	0	0	0	0	3
Carnobacterium	1229	4972	73	0	0	89	26	0	0	0	0	1	0	0	70	121	144	338	2168	0	0	0	0	0	0	0	0	0	16
Jeotgalibaca	381	2683	33	0	0	16	24	0	0	0	0	0	0	0	22	20	19	160	1014	0	0	0	0	0	0	0	0	0	5
Marinilactibacillus	212	1787	6	0	0	5	4	0	0	1	0	0	0	0	3	0	2	8	258	0	0	0	0	0	0	0	0	0	2
Dolosigranulum	73	1076	109	7	60	2	3	0	0	0	0	0	0	4	15	10	14	17	1221	0	0	0	0	0	0	0	0	0	3
Aerococcus	398	4882	40	0	24	149	21	0	0	0	0	0	0	0	224	145	217	268	1355	0	0	0	0	0	0	0	0	0	5
Suicoccus	54	2490	9	0	1	23	0	0	0	1	0	5	1	0	15	13	18	22	387	0	0	0	0	0	0	0	0	11	1
Clostridium	33161	143245	158	2271	17905	3952	83	24	19	342	3175	338	3039	1196	3816	3748	4726	5532	3709	286	182	226	17	361	58	27	1	27	872
Alkaliphilus	540	6834	3	0	6	106	3	0	0	0	0	0	0	1	68	44	66	160	16	0	0	1	0	1	0	0	0	30	16
CandidatusArthromitus	508	2063	1	0	0	39	0	0	0	0	0	0	0	0	54	37	27	51	27	0	0	0	0	0	0	0	0	0	4
Caloranaerobacter	365	1596	2	0	1	78	6	0	0	0	0	0	0	0	12	15	47	101	78	0	0	0	0	0	0	0	0	0	17
Hathewaya	316	1647	2	8	8	43	0	0	0	0	0	0	0	0	36	27	50	156	75	0	0	0	0	0	0	0	0	0	20
Geosporobacter	314	2496	1	0	1	50	2	0	0	0	0	0	0	0	60	65	90	83	16	0	0	0	0	0	0	0	0	0	6
Caloramator	307	1955	0	1	0	109	0	0	0	0	0	0	0	0	48	37	52	213	15	0	0	0	0	0	0	0	0	0	4
Crassaminicella	295	1657	2	0	0	32	0	0	0	0	0	0	0	0	34	34	40	70	95	0	0	0	0	0	0	0	0	1	14
Hungatella	140	3757	0	657	3526	1162	1	80	60	0	3	1	1	409	1099	1786	2133	1377	13	59	83	152	67	351	78	168	0	0	10
Lachnoclostridium	1220	33552	19	9271	31514	46663	45	1071	746	1109	888	1100	672	2222	46817	65263	92512	91650	218	687	556	854	1387	12741	1970	3954	1	0	37
Blautia	733	19909	13	14694	41089	37035	24	2491	946	1742	1556	2302	1761	8021	35454	28573	41067	104317	123	2385	3668	5755	5246	17129	6314	10878	10	0	39
Butyrivibrio	547	7404	2	327	731	979	5	29	19	0	0	0	16	60	636	639	985	1093	43	23	33	45	55	417	40	146	0	0	9
Cellulosilyticum	457	2418	0	0	3718	1509	2	0	0	0	0	0	0	0	231	143	228	190	77	0	0	0	0	0	0	0	0	0	4
Anaerostipes	383	5128	1	2185	12054	7207	8	132	64	147	132	168	258	1590	10859	9603	7671	7362	29	281	133	132	254	16046	2457	5298	0	0	5
Anaerocolumna	349	2073	2	38	253	263	0	0	0	2	0	0	0	23	205	168	309	395	36	0	0	0	0	4	0	1	0	0	4
Anaerobutyricum	244	1160	2	5444	22381	8412	7	800	235	0	0	0	0	1128	5870	5086	7718	15619	16	474	1238	1003	2027	23413	4315	9897	0	0	4
Roseburia	226	6990	4	1236	10210	15769	0	0	0	607	807	451	204	1438	19368	19493	31656	14106	50	0	0	0	0	267	0	0	0	0	23
Herbinix	155	2391	0	7	23	171	0	0	0	0	0	1	1	2	169	156	190	196	22	0	0	0	0	0	0	0	0	0	1
Lachnospira	135	3115	2	23600	117601	22850	2	1758	2477	431	281	329	129	9083	12067	6587	10638	1584	18	891	2210	2638	231	17959	3240	3984	2	0	1
Lachnoanaerobaculum	127	14880	59	229	1335	247	13	18	9	2	4	4	2	246	296	288	290	319	106	35	17	11	10	81	70	27	43	2	18
Anaerotignum	103	2330	1	7955	41888	323	4	112	46	308	260	327	342	4088	491	215	244	277	49	101	118	122	19	1470	117	128	0	12	6
Pseudobutyrivibrio	80	1443	6	2	99	190	2	0	0	3	4	2	1	12	278	269	329	241	10	0	0	7	1	3	1	2	0	0	2
Clostridioides	1286	28253	27	487	1172	16464	18	0	0	50	14	46	29	46	17604	17165	30033	31754	1302	0	3	10	6	245	143	6	0	1990	111
Paeniclostridium	515	3142	3	0	0	35	1	0	0	0	0	0	2	0	62	53	21	64	156	0	0	0	0	0	0	0	0	0	36
Paraclostridium	471	4780	1	29	280	43	0	4	0	8	6	75	4	43	24	21	45	63	57	0	0	0	2	3	7	0	0	0	4
Filifactor	285	143744	38	0	19	63	23	0	0	1	0	0	0	0	58	55	90	121	597	0	0	0	0	1	0	1	38	0	3
Acetoanaerobium	198	10713	2	2	517	22	0	1	1	0	0	0	0	4	8	20	20	33	18	2	2	6	20	6	0	0	0	0	9
Peptoclostridium	99	4412	1	0	1	116	0	0	0	0	0	0	0	0	68	50	128	124	5	0	0	0	0	0	0	0	0	0	1
Aminipila	2226	9124	5	0	0	630	3	0	0	180	95	152	65	23	375	371	542	1038	58	0	0	0	0	0	0	0	0	0	14
Mogibacterium	140	9376	67	0	0	214	245	0	0	0	0	0	0	0	122	73	113	381	377	0	0	0	0	0	0	0	0	0	14
Thermaerobacter	159	4847	0	1	10	279	5	0	0	0	0	0	0	1	202	259	536	432	28	0	0	0	0	0	0	2	0	0	6
Carboxydocella	132	744	0	0	2	58	0	0	0	0	0	0	0	2	61	49	134	93	2	0	0	0	0	0	0	0	0	0	1
Desulfosporosinus	627	5536	6	0	22	204	6	0	0	0	0	0	0	0	152	161	260	409	331	2	0	0	0	2	0	2	0	0	10
Desulfitobacterium	457	7123	2	6	0	229	6	0	0	0	0	0	0	0	185	202	415	519	23	0	0	0	0	0	0	0	0	0	17
Desulfotomaculum	381	4000	0	166	1004	365	1	0	0	3	2	3	0	54	390	376	560	568	46	0	6	0	0	2	0	2	0	0	7
Dehalobacter	183	2034	0	101	570	174	0	32	18	0	0	0	0	69	116	87	204	458	11	25	42	62	22	54	10	26	0	0	1
Dehalobacterium	113	1422	4	45	338	187	2	0	0	5	5	8	0	4	128	128	191	353	48	0	0	6	0	0	0	0	0	0	1
Desulfofarcimen	101	704	0	6	47	54	0	0	0	0	0	0	0	1	22	20	39	49	87	0	0	0	0	28	0	1	0	0	12
Desulfallas	79	736	0	1	20	106	1	0	0	0	0	0	0	0	84	85	145	132	8	0	0	0	0	0	0	0	0	0	2
Thermincola	65	1595	0	0	0	50	0	0	0	0	0	0	0	0	23	43	61	73	1	0	0	0	0	0	0	0	0	0	1
Syntrophobotulus	60	1945	0	3	11	78	0	0	0	0	1	0	0	0	72	87	183	170	2	0	0	0	0	0	0	0	0	0	1
CandidatusDesulforudis	37	1107	0	2	1	84	0	0	0	0	0	1	0	0	39	44	103	121	0	0	0	0	0	0	0	0	0	0	1
Hungateiclostridium	783	7261	7	81	513	417	0	16	0	3	0	1	0	56	226	227	409	1212	82	59	18	17	6	0	0	0	0	0	31
Thermoclostridium	183	2920	1	2	13	125	3	0	0	2	0	0	0	1	72	83	164	227	3	0	0	0	0	1	0	0	0	0	1
Ruminiclostridium	181	987	0	0	0	98	4	0	0	0	0	0	0	0	67	52	76	152	14	0	0	0	0	0	0	0	0	0	2
Pseudoclostridium	115	1891	4	0	8164	161	0	0	0	0	0	0	0	4	137	111	225	364	43	0	0	0	0	0	0	0	0	0	11
Fastidiosipila	108	3145	11	860	4234	31	10	0	1	0	0	4	2	452	43	32	55	41	69	0	6	5	16	36	6	12	0	0	1
Mageeibacillus	23	2633	4	2	34	353	1	4	0	2	0	0	0	4	315	273	527	248	17	0	0	1	2	4005	0	0	0	19	1
Ruminococcus	529	6150	8	13375	72341	62445	12	1061	1886	341	351	347	345	10365	97544	30611	16240	24213	82	3124	1920	2241	2289	26955	5907	405	0	17	26
Flavonifractor	238	8587	1	4964	25721	29424	0	480	584	100	244	86	17	2086	35565	60226	52682	65413	21	263	344	360	1390	1934	407	561	0	0	33
Faecalibacterium	193	10590	3	27888	146138	117764	5	2120	2309	5193	3481	5549	4490	35048	564460	487220	461076	45130	111	4994	5245	5247	1049	42719	8150	5129	2	0	2
Caproiciproducens	139	2181	0	0	13	1034	0	0	0	0	0	0	0	0	538	623	1144	4373	1	0	0	0	63	0	0	0	0	0	1
Ruthenibacterium	76	6294	4	9729	44185	26652	0	877	209	2135	2503	926	696	3654	14645	15726	29796	64984	8	389	317	422	888	13443	2493	4188	2	0	1
Ethanoligenens	75	2112	0	5	38	1011	0	1	0	0	0	0	0	2	605	703	1463	2140	5	0	1	0	7	2	1	0	0	0	1
Eubacterium	342	10696	1	235	755	4076	6	37	0	121	78	75	109	167	3332	3254	5302	8110	39	57	38	40	10	184	23	35	0	2	8
Acetobacterium	281	3964	2	0	0	180	1	0	0	0	0	0	0	0	91	76	160	189	54	0	0	0	0	0	0	0	0	0	4
Intestinimonas	211	4548	0	0	1411	47193	1	0	0	0	0	0	0	0	22878	23900	48905	71968	22	0	0	0	0	0	0	0	0	0	0
Massilistercora	78	6160	6	0	0	14290	0	0	0	0	0	0	0	0	15538	14812	27633	11668	3	0	0	3	0	0	0	0	0	0	1
Flintibacter	39	2239	0	3517	19951	23072	1	270	457	382	342	352	90	1601	27770	30610	40938	10750	6	305	502	612	301	1085	344	1855	0	0	0
CandidatusSyntrophocurvum	188	645	2	0	0	25	2	0	0	0	0	0	0	0	7	13	13	30	35	0	0	0	0	1	0	1	0	0	19
Syntrophomonas	90	2223	0	4	20	33	0	0	0	5	6	1	1	6	26	22	37	28	3	1	2	0	0	4	0	0	0	0	1
Syntrophothermus	41	515	0	70	487	52	0	0	0	8	0	2	1	25	17	23	37	97	5	0	0	0	0	3	0	0	0	0	1
Oscillibacter	129	2164	2	9296	44457	37010	2	434	463	240	314	214	0	7121	59839	92512	102588	43114	10	295	432	704	792	2315	344	2136	0	0	4
Dysosmobacter	84	3472	0	0	0	43107	0	0	0	0	0	0	0	0	50787	66609	94406	75200	0	0	0	0	0	0	0	0	0	0	0
Heliorestis	120	803	0	0	0	5	0	0	0	0	0	0	0	0	8	9	17	17	32	0	0	0	0	0	0	0	0	0	1
Heliobacterium	54	3559	2	0	0	169	1	0	0	0	0	0	0	0	72	126	223	439	9	0	0	0	0	0	0	0	0	0	1
Petrocella	167	4073	1	334	1531	53	1	0	0	63	57	80	36	107	37	40	47	88	37	0	0	0	0	0	0	0	0	0	7
Christensenella	119	5445	1	3355	9555	6216	1	0	0	5	3	10	1	800	2601	3634	5625	7555	16	0	0	6	6	40	6	8	0	3	1
Symbiobacterium	66	2315	0	0	4	152	0	0	0	0	0	0	0	0	132	121	287	408	4	0	0	0	0	0	0	0	0	0	0
Caldicellulosiruptor	1204	6179	5	0	0	274	4	0	0	0	0	0	0	0	125	127	238	210	73	0	0	0	0	0	0	0	0	0	41
Thermoanaerobacterium	1009	6446	4	0	6	142	4	0	0	1	0	0	0	0	136	127	190	294	164	0	0	0	0	0	0	0	0	0	19
Thermosediminibacter	70	1523	0	0	0	70	0	0	0	0	0	0	0	0	40	55	131	232	1	0	0	0	0	0	0	0	0	0	0
Thermoanaerobacter	782	4237	3	3	0	96	1	0	0	0	0	0	0	0	70	71	81	80	103	0	0	0	0	0	0	0	0	0	22
Moorella	181	2774	1	0	0	189	2	0	0	0	0	0	0	0	145	197	431	312	37	0	0	0	0	1	0	0	0	0	6
Ammonifex	68	1742	0	0	0	230	0	0	0	0	0	0	0	0	341	427	400	120	2	0	0	0	0	0	0	0	0	0	3
Tepidanaerobacter	129	1255	0	0	0	14	0	0	0	6	1	4	0	0	7	11	11	36	8	0	0	0	0	0	0	0	0	0	2
Thermanaeromonas	87	1664	1	2	14	17	1	0	0	0	0	0	0	0	14	6	13	20	2	0	1	0	0	0	0	0	0	0	0
Caldanaerobacter	82	1050	1	7	34	52	0	0	0	3	1	0	2	2	28	37	30	27	33	0	0	0	0	0	0	0	0	0	1
Carboxydothermus	41	1534	0	0	0	35	2	0	0	0	0	0	0	0	8	13	21	74	2	0	0	0	0	0	0	0	0	0	4
Thermacetogenium	26	2116	2	0	29	140	1	0	0	2	0	0	0	0	220	187	362	171	15	0	55	0	0	0	0	217	0	6	1
Thermodesulfobium	190	916	0	0	0	7	0	0	0	0	0	0	0	0	5	7	5	8	11	0	0	0	0	0	0	0	0	0	2
Mahella	89	645	0	19	42	86	0	0	0	0	0	0	0	3	83	85	245	238	16	0	0	0	2	2	0	0	0	0	6
Halanaerobium	299	2879	3	0	0	22	4	0	0	0	0	0	0	0	36	37	50	33	69	0	0	0	0	0	0	0	0	0	70
Halocella	268	606	3	0	14	20	5	0	0	0	0	0	0	4	18	31	22	132	59	0	0	0	0	0	0	0	0	0	15
Halothermothrix	152	517	3	14	87	18	1	0	0	0	0	1	1	4	23	19	46	34	43	0	0	1	1	3	0	0	0	0	8
Halobacteroides	166	1008	2	0	0	5	0	0	0	0	1	0	0	0	10	12	6	29	5	0	0	0	0	0	0	0	0	0	5
Acetohalobium	144	798	2	0	2	18	1	0	0	0	0	0	0	1	1	7	12	21	35	0	0	3	0	1	0	0	0	24	5
Anoxybacter	245	1695	0	23	51	11	1	0	0	0	0	0	1	7	9	10	21	30	20	0	0	0	0	0	0	0	0	0	3
Natranaerobius	156	1168	0	0	8	23	0	0	0	0	0	0	0	0	13	6	54	20	8	0	0	0	0	1	0	0	0	0	4
Pelosinus	453	2752	4	1	0	91	9	0	0	0	0	0	0	0	66	53	54	182	140	0	0	0	0	0	0	0	0	6	7
Sporomusa	185	1576	0	15	255	86	0	0	0	0	0	0	0	2	88	98	194	110	3	1	0	0	0	2	0	0	0	0	6
Methylomusa	144	2718	3	0	0	42	1	0	0	0	0	0	0	0	47	60	78	64	9	0	0	0	0	0	0	0	0	0	3
Megamonas	401	1784	6	157	0	41	6	0	3	13606	6323	5119	4970	17	37	2133	86	98	72	1	0	1	2	0	0	0	0	15	12
Selenomonas	303	10620	52	2	20	1032	147	0	0	0	0	0	0	4	840	895	1377	1657	289	0	1	0	0	2	0	0	31	25	15
Veillonella	428	4274	10425	0	41	95	24462	0	0	0	0	0	0	40	162	175	152	118	1279067	0	0	0	0	82	0	0	3980	43160	623
Megasphaera	166	5400	13	5	20	509	43	0	2	3	0	2	3	1	455	985	836	841	26	0	3	0	0	2	1	0	23	546	2
Dialister	156	4946	5	1091	738	140	2	45	14	0	0	0	0	1825	746	456	382	524	57	141	38	52	103	0	0	0	0	0	14
Acidaminococcus	98	2916	3	1	5	544	0	3	2	0	3	0	0	2	832	718	971	665	18	3	0	1	0	3	0	0	0	0	0
Phascolarctobacterium	44	1392	0	0	0	182	0	0	0	0	0	0	0	0	149	266	194	467	8	0	0	0	0	0	0	0	0	0	7
Peptoniphilus	309	6440	1	441	66	137	2	44	4	2	1	5	0	5	111	124	259	436	55	0	1	4	20	197	135	2722	0	7	9
Anaerococcus	301	5850	8	205	22	51	1	0	0	0	0	0	0	6	88	86	75	148	75	0	0	1	2	4	3	224	0	0	41
Finegoldia	240	3057	3	310	24	144	2	38	0	0	2	0	0	2	91	85	235	2042	61	0	0	2	0	107	76	3354	0	11	2
Parvimonas	216	17639	716	1	21	45	45	0	0	0	0	1	0	3	35	40	32	68	1093	0	0	0	0	2	0	1	27	20	74
Murdochiella	32	3108	0	260	6	340	4	149	1	0	0	0	0	1	428	301	354	462	86	2	3	0	0	92	58	831	0	10	0
Sporanaerobacter	292	2093	0	0	3	78	1	0	0	0	0	0	0	0	39	65	65	159	20	0	0	0	0	0	0	0	0	0	7
Gudongella	41	1287	3	0	1	53	6	0	0	0	1	0	0	0	46	30	69	83	50	0	0	0	0	0	0	0	0	0	1
Gottschalkia	309	2153	4	29	80	34	1	0	2	0	0	0	0	33	16	29	16	33	52	1	3	0	4	14	0	5	0	1	9
Ezakiella	86	1338	1	11	71	20	1	1	0	0	0	0	0	0	25	44	35	73	6	0	0	0	0	30	0	1	0	0	2
Erysipelothrix	488	6331	11	282	224	87	0	150	7	7	4	8	1	125	59	66	60	134	177	0	22	64	36	437	33	789	0	51	8
Absiella	219	3996	0	0	0	1617	6	0	0	0	0	0	0	0	2247	1526	2850	6577	57	0	0	0	0	0	0	0	0	0	5
Longibaculum	186	3791	2	0	0	5701	0	0	0	0	0	0	0	0	8140	7940	11551	10770	29	0	0	0	0	0	0	0	0	0	5
Turicibacter	184	1479	8	0	10	196	1	0	0	1	2	11	3	24	328	161	220	174	107	0	0	0	7	94	293	0	0	0	0
Intestinibaculum	168	1202	1	0	7	70	2	0	0	2	0	1	1	0	146	129	106	135	17	0	0	0	0	0	0	0	0	0	1
Faecalitalea	68	2074	1	150	36	9669	1	0	0	8	2	4	11	140	5992	5924	10751	19980	49	0	0	0	0	0	0	0	0	0	1
Faecalibaculum	48	1331	0	1008	1303	179	0	0	41	3306	1735	2337	1155	513	195	214	293	195	3	275	65	0	212	1528	0	0	0	3	1
Ndongobacter	21	2205	2	0	0	131	0	0	0	1	0	0	0	0	52	62	108	176	14	0	0	0	0	1	0	0	0	0	13
Limnochorda	105	1166	0	0	3	70	0	0	0	0	0	0	0	0	83	80	184	128	6	0	0	0	0	0	0	0	0	0	2
Streptomyces	89314	554907	237	23	820	18101	292	0	0	2	0	6	0	18	12225	16535	24878	20468	5423	0	0	0	0	36	0	0	11	2063	1004
Kitasatospora	602	8736	6	0	0	167	5	0	0	0	0	0	0	0	128	160	205	379	136	0	0	0	0	0	0	0	0	0	43
Streptacidiphilus	134	1314	2	0	0	21	1	0	0	0	0	0	0	0	17	30	46	176	22	0	0	0	0	0	0	0	0	0	2
Mycolicibacterium	11425	99203	54	0	3	1273	58	0	0	0	0	0	0	0	1064	1233	2196	2109	2320	0	0	0	0	1	0	0	1	0	94
Mycobacterium	4671	96850	43	0	1	1078	43	1	0	0	0	0	0	1	920	1120	1867	1592	1651	0	0	0	0	0	0	1	0	0	248
Mycobacteroides	597	13944	8	0	0	422	5	0	0	0	0	0	0	0	469	537	507	226	206	0	0	0	0	0	0	0	0	0	168
Mycolicibacter	346	10433	4	0	0	114	1	0	0	0	0	0	0	0	94	62	220	136	48	0	0	0	0	0	0	0	0	0	13
Hoyosella	104	4999	0	0	0	24	1	0	0	0	0	0	0	0	17	22	31	50	15	0	0	0	0	0	0	0	0	0	4
Mycolicibacillus	10	2845	0	0	0	7	0	0	0	0	0	0	0	0	16	20	20	24	6	0	0	0	0	0	0	0	0	0	3
Rhodococcus	2696	58844	29	5	45	938	72	0	1	0	0	0	1	0	745	846	1275	1174	651	0	0	1	0	0	2	25	0	2	85
Nocardia	1416	53132	17	2	9	567	19	0	2	0	0	0	0	3	371	536	1210	1089	462	0	0	1	3	4	0	0	0	7	179
Corynebacterium	3347	484383	619	392	18	1922	175	9	1	2	2	3	1	1	1561	2223	2791	3489	90359	0	0	0	0	138	121	4021	240	9	183
Gordonia	1133	61839	20	0	0	296	22	0	0	0	0	0	0	0	221	264	499	336	211	0	0	0	0	0	0	0	0	0	11
